ccode,country.name,year,value
762,Tajikistan,1860,-22.8129
764,Thailand,1860,-7.55566
780,Trinidad and Tobago,1860,-2.83322
792,Turkey,1860,-70.0337
795,Turkmenistan,1860,-29.5985
804,Ukraine,1860,-33.7899
826,United Kingdom,1860,-0.580196
840,United States,1860,0.825694
860,Uzbekistan,1860,-19.848
36,Australia,1870,-2.61127
40,Austria,1870,-6.12867
50,Bangladesh,1870,-3.52803
52,Barbados,1870,-1.78897
56,Belgium,1870,0.106077
84,Belize,1870,0.887857
68,Bolivia,1870,-2.22305
188,Costa Rica,1870,-8.96664
203,Czech Republic,1870,-3.48142
208,Denmark,1870,0.21922
214,Dominican Republic,1870,-19.9867
218,Ecuador,1870,-9.72724
818,Egypt,1870,-2.84492
222,El Salvador,1870,-17.6602
242,Fiji,1870,-6.369
246,Finland,1870,0.014534
250,France,1870,0.601923
276,Germany,1870,-0.118641
300,Greece,1870,-42.3277
308,Grenada,1870,-5.2477
320,Guatemala,1870,-22.0553
624,Guinea-Bissau,1870,7.71825
328,Guyana,1870,-3.07173
332,Haiti,1870,-4.26597
352,Iceland,1870,-4.26373
356,India,1870,-5.57246
372,Ireland,1870,2.42459
376,Israel,1870,-17.8333
380,Italy,1870,-0.904791
392,Japan,1870,0.13769
442,Luxembourg,1870,-1.21104
458,Malaysia,1870,-8.91111
484,Mexico,1870,0.558544
104,Myanmar,1870,-5.23818
554,New Zealand,1870,-2.21585
558,Nicaragua,1870,-9.65061
578,Norway,1870,0.361692
586,Pakistan,1870,-7.3172
591,Panama,1870,0.056778
604,Peru,1870,-12.726
608,Philippines,1870,-16.3936
616,Poland,1870,-22.7426
620,Portugal,1870,-10.5511
710,South Africa,1870,-10.1357
724,Spain,1870,-4.98997
144,Sri Lanka,1870,-6.75659
752,Sweden,1870,0.868104
756,Switzerland,1870,-0.326756
764,Thailand,1870,-5.37915
780,Trinidad and Tobago,1870,-1.09897
792,Turkey,1870,-43.6543
826,United Kingdom,1870,0.894031
840,United States,1870,9.4391
51,Armenia,1880,-32.5599
36,Australia,1880,-1.93906
40,Austria,1880,-4.44751
31,Azerbaijan,1880,-16.0305
50,Bangladesh,1880,-3.73814
52,Barbados,1880,2.73043
112,Belarus,1880,-32.0632
84,Belize,1880,-4.76851
68,Bolivia,1880,-13.6939
72,Botswana,1880,-6.83874
116,Cambodia,1880,-6.2881
170,Colombia,1880,-22.302
188,Costa Rica,1880,-2.44149
203,Czech Republic,1880,-1.64383
208,Denmark,1880,0.30961
214,Dominican Republic,1880,-28.3372
218,Ecuador,1880,-16.2727
818,Egypt,1880,-3.89632
222,El Salvador,1880,-11.2514
233,Estonia,1880,0.29131
242,Fiji,1880,-18.4106
250,France,1880,0.70297
268,Georgia,1880,-30.5414
276,Germany,1880,0.034879
288,Ghana,1880,5.47286
300,Greece,1880,-45.857
308,Grenada,1880,-5.35422
320,Guatemala,1880,-31.1535
624,Guinea-Bissau,1880,8.51032
328,Guyana,1880,-3.39739
332,Haiti,1880,-2.57587
348,Hungary,1880,0.766389
352,Iceland,1880,5.3075
356,India,1880,-4.30964
364,Iran,1880,-12.6264
368,Iraq,1880,-16.4753
372,Ireland,1880,0.873715
376,Israel,1880,-15.2727
392,Japan,1880,-1.66285
398,Kazakhstan,1880,-12.7048
404,Kenya,1880,-13.5592
414,Kuwait,1880,-5.48868
417,Kyrgyzstan,1880,-11.6858
428,Latvia,1880,1.73298
440,Lithuania,1880,-14.8301
458,Malaysia,1880,-11.4912
462,Maldives,1880,-23.9124
470,Malta,1880,-1.65391
484,Mexico,1880,-10.9621
498,Moldova,1880,-25.6384
504,Morocco,1880,-6.35327
528,Netherlands,1880,-0.101216
554,New Zealand,1880,-2.06763
558,Nicaragua,1880,-9.74913
566,Nigeria,1880,-7.82463
586,Pakistan,1880,-5.95364
591,Panama,1880,-4.66154
600,Paraguay,1880,-36.312
604,Peru,1880,-15.4963
608,Philippines,1880,-20.7493
616,Poland,1880,-23.5948
620,Portugal,1880,-5.47341
643,Russia,1880,-12.7796
710,South Africa,1880,-10.898
724,Spain,1880,-5.08994
144,Sri Lanka,1880,-15.0029
740,Suriname,1880,2.37112
748,Swaziland,1880,9.32747
762,Tajikistan,1880,-18.1121
834,Tanzania,1880,-11.3162
764,Thailand,1880,-5.04528
768,Togo,1880,5.46502
780,Trinidad and Tobago,1880,-1.02007
788,Tunisia,1880,-31.794
792,Turkey,1880,-51.6833
795,Turkmenistan,1880,-16.0018
804,Ukraine,1880,-13.8569
826,United Kingdom,1880,0.214752
840,United States,1880,-13.3173
858,Uruguay,1880,-3.46181
860,Uzbekistan,1880,-19.0874
12,Algeria,1890,-39.4325
51,Armenia,1890,-27.0531
36,Australia,1890,-1.67006
31,Azerbaijan,1890,-21.079
48,Bahrain,1890,-3.38462
50,Bangladesh,1890,-11.5098
52,Barbados,1890,-7.27692
112,Belarus,1890,-22.2034
84,Belize,1890,-1.58045
68,Bolivia,1890,-14.0959
72,Botswana,1890,-9.13064
100,Bulgaria,1890,-5.3964
116,Cambodia,1890,-3.69465
120,Cameroon,1890,-8.97194
124,Canada,1890,-1.55174
152,Chile,1890,-11.3152
170,Colombia,1890,-25.9988
188,Costa Rica,1890,-3.2872
203,Czech Republic,1890,0.247659
208,Denmark,1890,0.424192
214,Dominican Republic,1890,-26.3686
218,Ecuador,1890,-30.4967
818,Egypt,1890,-3.22594
222,El Salvador,1890,-5.54162
233,Estonia,1890,-1.59619
242,Fiji,1890,-24.2368
246,Finland,1890,-0.591678
250,France,1890,0.304894
268,Georgia,1890,-28.1283
276,Germany,1890,-0.105041
288,Ghana,1890,1.79234
300,Greece,1890,-48.0067
308,Grenada,1890,-1.48373
320,Guatemala,1890,-28.1617
624,Guinea-Bissau,1890,-1.42596
328,Guyana,1890,-1.58318
332,Haiti,1890,-1.09246
340,Honduras,1890,-17.7105
348,Hungary,1890,-2.99497
356,India,1890,-6.73613
364,Iran,1890,-13.1891
368,Iraq,1890,-21.8555
372,Ireland,1890,-1.75081
376,Israel,1890,-18.7087
392,Japan,1890,1.09497
398,Kazakhstan,1890,-5.42836
404,Kenya,1890,0.998298
414,Kuwait,1890,-15.622
417,Kyrgyzstan,1890,-11.3007
428,Latvia,1890,-1.15002
430,Liberia,1890,-7.82366
434,Libya,1890,-90.2381
440,Lithuania,1890,-7.00828
450,Madagascar,1890,-11.4109
458,Malaysia,1890,-12.2754
462,Maldives,1890,7.61461
466,Mali,1890,-19.3349
470,Malta,1890,-3.94899
480,Mauritius,1890,1.41094
484,Mexico,1890,-8.31667
498,Moldova,1890,-15.871
504,Morocco,1890,-11.8582
554,New Zealand,1890,-1.22983
558,Nicaragua,1890,-6.35549
566,Nigeria,1890,-6.26659
586,Pakistan,1890,-11.4453
591,Panama,1890,1.76386
600,Paraguay,1890,-31.1622
604,Peru,1890,-17.9147
608,Philippines,1890,-21.5616
616,Poland,1890,-21.3491
620,Portugal,1890,-4.16091
642,Romania,1890,-2.52597
643,Russia,1890,-6.03643
710,South Africa,1890,-4.76807
724,Spain,1890,-4.05733
144,Sri Lanka,1890,-11.3915
740,Suriname,1890,4.69038
748,Swaziland,1890,-18.688
752,Sweden,1890,-0.368269
760,Syria,1890,-17.8979
762,Tajikistan,1890,-13.9503
834,Tanzania,1890,-9.7023
764,Thailand,1890,8.79118
270,The Gambia,1890,-10.8309
768,Togo,1890,1.90577
780,Trinidad and Tobago,1890,-2.6043
788,Tunisia,1890,-34.7142
792,Turkey,1890,-66.8347
795,Turkmenistan,1890,-6.23327
800,Uganda,1890,-7.5737
804,Ukraine,1890,-7.91729
826,United Kingdom,1890,-1.74944
840,United States,1890,0.184293
858,Uruguay,1890,-5.01208
860,Uzbekistan,1890,-12.7974
894,Zambia,1890,-20.2687
4,Afghanistan,1900,-9.5001
12,Algeria,1900,-33.4697
32,Argentina,1900,-4.39033
51,Armenia,1900,-18.6468
36,Australia,1900,-0.957212
31,Azerbaijan,1900,-20.0425
48,Bahrain,1900,-5.81848
50,Bangladesh,1900,-3.29289
52,Barbados,1900,-2.78252
112,Belarus,1900,-8.49655
84,Belize,1900,-8.31913
204,Benin,1900,-13.024
68,Bolivia,1900,-25.246
72,Botswana,1900,-8.57591
76,Brazil,1900,-8.19798
100,Bulgaria,1900,0.368195
854,Burkina Faso,1900,-17.7257
116,Cambodia,1900,-0.597937
120,Cameroon,1900,-13.544
124,Canada,1900,-0.966553
140,Central African Republic,1900,-14.5827
152,Chile,1900,-6.55214
170,Colombia,1900,-21.0108
188,Costa Rica,1900,-1.74918
192,Cuba,1900,0.601737
203,Czech Republic,1900,-0.686057
214,Dominican Republic,1900,-26.9845
218,Ecuador,1900,-27.0823
818,Egypt,1900,-3.03637
222,El Salvador,1900,-3.73559
233,Estonia,1900,-0.12085
242,Fiji,1900,-28.8557
268,Georgia,1900,-22.569
276,Germany,1900,-0.14689
288,Ghana,1900,0.998201
300,Greece,1900,-37.0412
308,Grenada,1900,0.510252
320,Guatemala,1900,-26.0091
624,Guinea-Bissau,1900,-3.41662
328,Guyana,1900,-1.76095
332,Haiti,1900,4.64843
340,Honduras,1900,-9.84053
348,Hungary,1900,0.494801
352,Iceland,1900,-2.87553
356,India,1900,-4.06385
360,Indonesia,1900,-9.14449
364,Iran,1900,-14.5242
368,Iraq,1900,-39.7775
372,Ireland,1900,-0.212204
376,Israel,1900,-17.6048
380,Italy,1900,0.357224
392,Japan,1900,-0.445282
398,Kazakhstan,1900,-5.29769
404,Kenya,1900,-3.16283
414,Kuwait,1900,-23.2884
417,Kyrgyzstan,1900,-9.13716
428,Latvia,1900,-0.974486
430,Liberia,1900,-10.5871
434,Libya,1900,-114.99
440,Lithuania,1900,-7.64609
450,Madagascar,1900,-12.5767
462,Maldives,1900,-4.7472
466,Mali,1900,-23.4037
470,Malta,1900,-1.57318
480,Mauritius,1900,-2.01361
484,Mexico,1900,-1.1887
498,Moldova,1900,-9.2549
504,Morocco,1900,-17.5725
524,Nepal,1900,-11.7062
554,New Zealand,1900,0.317854
558,Nicaragua,1900,-3.83244
566,Nigeria,1900,-4.81336
578,Norway,1900,-0.053558
586,Pakistan,1900,2.72013
591,Panama,1900,2.74762
600,Paraguay,1900,-22.0397
604,Peru,1900,-12.8365
608,Philippines,1900,-26.9933
616,Poland,1900,-0.156067
620,Portugal,1900,-2.82624
634,Qatar,1900,-2.73175
643,Russia,1900,-0.833978
710,South Africa,1900,-7.20546
724,Spain,1900,-6.29922
144,Sri Lanka,1900,-12.7122
740,Suriname,1900,2.70847
748,Swaziland,1900,-7.3869
752,Sweden,1900,-1.05157
760,Syria,1900,-15.3751
762,Tajikistan,1900,-18.2657
834,Tanzania,1900,-12.69
764,Thailand,1900,-4.63546
270,The Gambia,1900,-9.5259
768,Togo,1900,8.98023
776,Tonga,1900,-4.22066
780,Trinidad and Tobago,1900,-2.61225
788,Tunisia,1900,-33.0258
792,Turkey,1900,-74.2418
795,Turkmenistan,1900,-7.76839
800,Uganda,1900,-11.4447
804,Ukraine,1900,-0.363747
826,United Kingdom,1900,-0.182966
840,United States,1900,4.49022
858,Uruguay,1900,-7.40641
860,Uzbekistan,1900,-13.9264
894,Zambia,1900,-29.0852
4,Afghanistan,1910,-11.9812
12,Algeria,1910,-28.0616
32,Argentina,1910,-5.00505
51,Armenia,1910,-7.94954
36,Australia,1910,-1.54097
31,Azerbaijan,1910,-14.4502
44,Bahamas,1910,4.83785
48,Bahrain,1910,-12.4867
50,Bangladesh,1910,-4.46701
52,Barbados,1910,-122.801
112,Belarus,1910,-2.79108
84,Belize,1910,0.010126
204,Benin,1910,-11.3062
68,Bolivia,1910,-21.4433
70,Bosnia and Herzegovina,1910,-1.08716
72,Botswana,1910,3.48752
76,Brazil,1910,-4.70143
100,Bulgaria,1910,0.682719
854,Burkina Faso,1910,-23.8237
108,Burundi,1910,-11.3484
116,Cambodia,1910,0.072531
120,Cameroon,1910,-18.473
124,Canada,1910,-0.36496
132,Cape Verde,1910,-6.27327
140,Central African Republic,1910,-19.1298
152,Chile,1910,-12.5023
156,China,1910,-1.15262
170,Colombia,1910,-16.355
180,"Congo, DRC",1910,0.382837
188,Costa Rica,1910,-2.5395
384,Cote d'Ivoire,1910,-41.8687
214,Dominican Republic,1910,-25.2781
218,Ecuador,1910,-22.5354
818,Egypt,1910,-14.1574
222,El Salvador,1910,-1.62236
233,Estonia,1910,-1.38007
242,Fiji,1910,-26.3598
246,Finland,1910,-0.285122
268,Georgia,1910,-12.4692
288,Ghana,1910,-2.44192
300,Greece,1910,-17.1767
308,Grenada,1910,0.891195
320,Guatemala,1910,-24.2038
624,Guinea-Bissau,1910,0.102165
328,Guyana,1910,-1.58947
332,Haiti,1910,7.40915
340,Honduras,1910,-3.03203
348,Hungary,1910,0.033188
356,India,1910,-4.47758
360,Indonesia,1910,-11.1887
364,Iran,1910,-14.5883
368,Iraq,1910,-27.3631
376,Israel,1910,-10.1386
388,Jamaica,1910,-1.16118
392,Japan,1910,-0.264424
398,Kazakhstan,1910,-4.1651
404,Kenya,1910,-1.86432
414,Kuwait,1910,-22.5813
417,Kyrgyzstan,1910,-8.01331
428,Latvia,1910,-2.58164
430,Liberia,1910,-1.72441
434,Libya,1910,-120.905
440,Lithuania,1910,-1.67751
450,Madagascar,1910,-15.1688
458,Malaysia,1910,-8.26538
462,Maldives,1910,-11.178
466,Mali,1910,-24.9522
470,Malta,1910,-3.81653
484,Mexico,1910,-10.3694
498,Moldova,1910,-5.33456
504,Morocco,1910,-24.2559
524,Nepal,1910,-8.13449
554,New Zealand,1910,-1.81612
558,Nicaragua,1910,-3.56231
566,Nigeria,1910,-3.72633
578,Norway,1910,-10.0726
586,Pakistan,1910,-1.4739
591,Panama,1910,-3.82318
600,Paraguay,1910,-13.4603
604,Peru,1910,-15.8331
608,Philippines,1910,-15.5848
616,Poland,1910,0.442073
620,Portugal,1910,-2.72494
642,Romania,1910,-2.3594
643,Russia,1910,-0.45053
710,South Africa,1910,-13.6028
724,Spain,1910,-4.49782
144,Sri Lanka,1910,-16.2197
662,St. Lucia,1910,3.97134
740,Suriname,1910,-0.721373
748,Swaziland,1910,-0.960727
760,Syria,1910,-22.1179
762,Tajikistan,1910,-23.5712
834,Tanzania,1910,-6.39243
764,Thailand,1910,-3.86272
270,The Gambia,1910,-15.1726
768,Togo,1910,1.65245
776,Tonga,1910,3.95061
780,Trinidad and Tobago,1910,-6.08956
788,Tunisia,1910,-28.2398
792,Turkey,1910,-64.3184
795,Turkmenistan,1910,-8.87004
804,Ukraine,1910,-0.903853
826,United Kingdom,1910,0.171597
840,United States,1910,-0.000059
858,Uruguay,1910,-5.90902
860,Uzbekistan,1910,-16.7243
548,Vanuatu,1910,11.3054
894,Zambia,1910,3.63614
4,Afghanistan,1920,-19.0608
12,Algeria,1920,-14.7337
32,Argentina,1920,-5.0836
51,Armenia,1920,-6.64964
36,Australia,1920,-1.67516
31,Azerbaijan,1920,-16.6678
44,Bahamas,1920,10.095
48,Bahrain,1920,-7.96583
50,Bangladesh,1920,-5.0847
112,Belarus,1920,-3.7197
204,Benin,1920,-14.7927
68,Bolivia,1920,-17.0019
70,Bosnia and Herzegovina,1920,-6.74039
72,Botswana,1920,-0.70744
76,Brazil,1920,-3.81254
100,Bulgaria,1920,-9.79855
854,Burkina Faso,1920,-32.6608
108,Burundi,1920,-15.6519
116,Cambodia,1920,-3.0996
120,Cameroon,1920,-11.8792
124,Canada,1920,-0.431086
132,Cape Verde,1920,-6.4519
140,Central African Republic,1920,-14.4261
152,Chile,1920,-6.9626
156,China,1920,-1.4786
170,Colombia,1920,-10.8783
180,"Congo, DRC",1920,3.06852
188,Costa Rica,1920,-3.24677
384,Cote d'Ivoire,1920,-26.432
192,Cuba,1920,-0.7843
214,Dominican Republic,1920,-19.7482
218,Ecuador,1920,-17.4269
222,El Salvador,1920,0.456952
233,Estonia,1920,-0.688701
242,Fiji,1920,-8.8301
246,Finland,1920,0.246947
250,France,1920,-0.741724
268,Georgia,1920,-8.68719
288,Ghana,1920,-1.59516
300,Greece,1920,-11.6182
320,Guatemala,1920,-21.7265
624,Guinea-Bissau,1920,1.12657
332,Haiti,1920,7.78195
340,Honduras,1920,-3.09769
356,India,1920,-1.83451
360,Indonesia,1920,-8.64747
364,Iran,1920,-7.75452
368,Iraq,1920,-30.309
376,Israel,1920,-8.8573
388,Jamaica,1920,0.297403
392,Japan,1920,0.633331
398,Kazakhstan,1920,-4.79363
404,Kenya,1920,-3.19268
414,Kuwait,1920,-15.8641
417,Kyrgyzstan,1920,-7.80172
428,Latvia,1920,-2.76837
430,Liberia,1920,-4.34764
434,Libya,1920,-89.2855
440,Lithuania,1920,-2.31112
807,Macedonia,1920,-0.019592
450,Madagascar,1920,-11.5568
458,Malaysia,1920,-10.6542
462,Maldives,1920,6.72676
466,Mali,1920,-17.5919
470,Malta,1920,-5.42966
584,Marshall Is.,1920,-10.5801
484,Mexico,1920,-7.01805
498,Moldova,1920,-0.776248
504,Morocco,1920,-19.5156
524,Nepal,1920,-7.14106
554,New Zealand,1920,0.076204
558,Nicaragua,1920,-2.84798
566,Nigeria,1920,-1.8545
578,Norway,1920,-0.060272
586,Pakistan,1920,1.4164
591,Panama,1920,-5.15498
600,Paraguay,1920,-5.69432
608,Philippines,1920,-13.609
616,Poland,1920,-5.74674
642,Romania,1920,-0.242371
643,Russia,1920,-3.65589
702,Singapore,1920,0.903206
705,Slovenia,1920,-2.85504
710,South Africa,1920,-6.63201
724,Spain,1920,-2.24189
144,Sri Lanka,1920,-7.27133
662,St. Lucia,1920,-0.602358
740,Suriname,1920,-1.41243
748,Swaziland,1920,-12.2392
752,Sweden,1920,-0.115631
756,Switzerland,1920,-0.285679
760,Syria,1920,-20.4688
762,Tajikistan,1920,-21.9938
834,Tanzania,1920,-9.82034
764,Thailand,1920,-2.31192
270,The Gambia,1920,-11.0716
768,Togo,1920,5.56909
776,Tonga,1920,-9.19324
788,Tunisia,1920,-12.8422
792,Turkey,1920,-82.34
795,Turkmenistan,1920,-9.59652
800,Uganda,1920,-12.8896
804,Ukraine,1920,-1.64468
826,United Kingdom,1920,0.655795
840,United States,1920,-1.36377
858,Uruguay,1920,-4.72586
860,Uzbekistan,1920,-13.8774
548,Vanuatu,1920,-16.2162
894,Zambia,1920,-8.21932
4,Afghanistan,1930,-20.72
12,Algeria,1930,-18.9397
32,Argentina,1930,-3.87381
51,Armenia,1930,-4.40433
36,Australia,1930,-2.16227
31,Azerbaijan,1930,-6.35572
44,Bahamas,1930,0.906232
48,Bahrain,1930,-8.95005
50,Bangladesh,1930,-4.51288
112,Belarus,1930,-0.781554
204,Benin,1930,-14.8583
68,Bolivia,1930,-13.7638
70,Bosnia and Herzegovina,1930,0.159757
72,Botswana,1930,1.62654
96,Brunei,1930,0.663205
100,Bulgaria,1930,0.002913
854,Burkina Faso,1930,-23.5064
108,Burundi,1930,-20.2351
116,Cambodia,1930,-4.24397
120,Cameroon,1930,-11.4804
124,Canada,1930,-0.065341
132,Cape Verde,1930,-3.5496
140,Central African Republic,1930,-11.5194
152,Chile,1930,-3.10665
156,China,1930,-0.901291
170,Colombia,1930,-9.19516
180,"Congo, DRC",1930,3.26544
188,Costa Rica,1930,-0.303337
384,Cote d'Ivoire,1930,-16.3112
192,Cuba,1930,8.80636
214,Dominican Republic,1930,-11.4318
218,Ecuador,1930,-10.9287
222,El Salvador,1930,1.60929
233,Estonia,1930,-0.663513
242,Fiji,1930,-1.91042
250,France,1930,0.098078
268,Georgia,1930,-3.9441
288,Ghana,1930,-5.30549
332,Haiti,1930,-3.59584
340,Honduras,1930,-1.33953
348,Hungary,1930,0.938616
356,India,1930,-1.05752
