ccode,country.name,year,value
300,Greece,1900,2.37
320,Guatemala,1900,0.97
328,Guyana,1900,2.15397275
340,Honduras,1900,1.25
348,Hungary,1900,4.05
356,India,1900,0.29
364,Iran,1900,0.32
368,Iraq,1900,0.15
372,Ireland,1900,4.53
380,Italy,1900,2.38
388,Jamaica,1900,1.657
392,Japan,1900,2.18
404,Kenya,1900,0.45
450,Madagascar,1900,0.3
454,Malawi,1900,0.4
458,Malaysia,1900,0.2
466,Mali,1900,0.08
480,Mauritius,1900,1.22577709
484,Mexico,1900,1.09
504,Morocco,1900,0.1
508,Mozambique,1900,0.12
104,Myanmar,1900,0.439
528,Netherlands,1900,5.6
554,New Zealand,1900,6.25
558,Nicaragua,1900,0.99
562,Niger,1900,0.02
566,Nigeria,1900,0.01
578,Norway,1900,5.77
586,Pakistan,1900,0.29
591,Panama,1900,1.53
600,Paraguay,1900,1.1
604,Peru,1900,0.48
608,Philippines,1900,0.23
620,Portugal,1900,1.38
642,Romania,1900,0.83657533
643,Russia,1900,1.2
686,Senegal,1900,0.12
694,Sierra Leone,1900,0.27
702,Singapore,1900,0.93675428
710,South Africa,1900,1.1
410,South Korea,1900,1.26
724,Spain,1900,3.12
144,Sri Lanka,1900,0.90003429
752,Sweden,1900,5.49
756,Switzerland,1900,7.29
760,Syria,1900,0.53
764,Thailand,1900,0.31
780,Trinidad and Tobago,1900,2.87627881
788,Tunisia,1900,0.37
792,Turkey,1900,0.47
800,Uganda,1900,0.07
826,United Kingdom,1900,5.33
840,United States,1900,7.09
858,Uruguay,1900,2.23
862,Venezuela,1900,1.38
704,Vietnam,1900,0.41081662
716,Zimbabwe,1900,0.03
12,Algeria,1910,0.62
24,Angola,1910,0.02
32,Argentina,1910,2.526
36,Australia,1910,7.06
40,Austria,1910,5.313
50,Bangladesh,1910,0.37
52,Barbados,1910,5.31234615
56,Belgium,1910,5.33
204,Benin,1910,0.19
68,Bolivia,1910,1.76890787
76,Brazil,1910,0.868
100,Bulgaria,1910,3.04
120,Cameroon,1910,0.05
124,Canada,1910,7.63
152,Chile,1910,2.04
156,China,1910,1.21
170,Colombia,1910,1.61471919
188,Costa Rica,1910,2.01
384,Cote d'Ivoire,1910,0.09
192,Cuba,1910,1.51
196,Cyprus,1910,1.02126244
208,Denmark,1910,5.96
214,Dominican Republic,1910,1.11
218,Ecuador,1910,1.86937304
818,Egypt,1910,0.42
222,El Salvador,1910,1.27
246,Finland,1910,2
250,France,1910,6.99
276,Germany,1910,6.99
288,Ghana,1910,0.12
300,Greece,1910,2.71
320,Guatemala,1910,1.09
328,Guyana,1910,2.6961526
340,Honduras,1910,1.46
348,Hungary,1910,4.59
356,India,1910,0.37
364,Iran,1910,0.34
368,Iraq,1910,0.17
372,Ireland,1910,5.08
380,Italy,1910,2.84
388,Jamaica,1910,2.241
392,Japan,1910,2.88
404,Kenya,1910,0.53
450,Madagascar,1910,0.35
454,Malawi,1910,0.4
458,Malaysia,1910,0.24
466,Mali,1910,0.1
480,Mauritius,1910,1.35436064
484,Mexico,1910,1.26
504,Morocco,1910,0.15
508,Mozambique,1910,0.14
104,Myanmar,1910,0.673
528,Netherlands,1910,5.82
554,New Zealand,1910,7
558,Nicaragua,1910,1.07
562,Niger,1910,0.02
566,Nigeria,1910,0.01
408,North Korea,1910,0.01839447
578,Norway,1910,5.98
586,Pakistan,1910,0.37
591,Panama,1910,1.79
600,Paraguay,1910,1.37
604,Peru,1910,0.63
608,Philippines,1910,0.29
620,Portugal,1910,1.6
642,Romania,1910,1.35934929
643,Russia,1910,1.3
686,Senegal,1910,0.14
694,Sierra Leone,1910,0.28
702,Singapore,1910,1.15884671
710,South Africa,1910,1.12
410,South Korea,1910,1.31
724,Spain,1910,3.468
144,Sri Lanka,1910,1.22372727
752,Sweden,1910,5.89
756,Switzerland,1910,7.55
760,Syria,1910,0.61
764,Thailand,1910,0.36
780,Trinidad and Tobago,1910,3.82501615
788,Tunisia,1910,0.39
792,Turkey,1910,0.53
800,Uganda,1910,0.09
826,United Kingdom,1910,5.86
840,United States,1910,7.46
858,Uruguay,1910,2.5
862,Venezuela,1910,1.51
704,Vietnam,1910,0.43430899
716,Zimbabwe,1910,0.03
12,Algeria,1920,0.72
24,Angola,1920,0.02
32,Argentina,1920,3.112
36,Australia,1920,7.71
40,Austria,1920,5.924
50,Bangladesh,1920,0.51
52,Barbados,1920,5.6335236
56,Belgium,1920,5.57
204,Benin,1920,0.22
68,Bolivia,1920,2.41636382
72,Botswana,1920,0.36939333
76,Brazil,1920,1.04
100,Bulgaria,1920,3.56
120,Cameroon,1920,0.05
124,Canada,1920,8.04
152,Chile,1920,2.89
156,China,1920,1.26
170,Colombia,1920,2.31516841
188,Costa Rica,1920,2.13
384,Cote d'Ivoire,1920,0.1
192,Cuba,1920,2.08
196,Cyprus,1920,1.84302914
208,Denmark,1920,6.33
214,Dominican Republic,1920,1.26
218,Ecuador,1920,2.01410718
818,Egypt,1920,0.45
222,El Salvador,1920,1.26
246,Finland,1920,2.71
250,France,1920,7.53
276,Germany,1920,7.45
288,Ghana,1920,0.18
300,Greece,1920,3.07
320,Guatemala,1920,1.14
328,Guyana,1920,3.17866211
340,Honduras,1920,1.51
348,Hungary,1920,4.798
352,Iceland,1920,3.27237181
356,India,1920,0.51
364,Iran,1920,0.35
368,Iraq,1920,0.19
372,Ireland,1920,5.88
376,Israel,1920,1.15996267
380,Italy,1920,3.36
388,Jamaica,1920,2.503
392,Japan,1920,3.86
404,Kenya,1920,0.61
450,Madagascar,1920,0.42
454,Malawi,1920,0.4
458,Malaysia,1920,0.37
466,Mali,1920,0.11
480,Mauritius,1920,1.53293851
484,Mexico,1920,1.36
504,Morocco,1920,0.21
508,Mozambique,1920,0.15
104,Myanmar,1920,0.888
528,Netherlands,1920,6.09
554,New Zealand,1920,7.52
558,Nicaragua,1920,1.11
562,Niger,1920,0.02
566,Nigeria,1920,0.01
408,North Korea,1920,0.0724616
578,Norway,1920,6.26
586,Pakistan,1920,0.51
591,Panama,1920,2.04
600,Paraguay,1920,1.81
604,Peru,1920,1.16
608,Philippines,1920,0.85
616,Poland,1920,2.35128572
620,Portugal,1920,1.8
642,Romania,1920,2.14986305
643,Russia,1920,1.91
686,Senegal,1920,0.16
690,Seychelles,1920,3.97673269
694,Sierra Leone,1920,0.27
702,Singapore,1920,1.40702521
710,South Africa,1920,1.44
410,South Korea,1920,1.46
724,Spain,1920,3.686
144,Sri Lanka,1920,1.63823033
752,Sweden,1920,6.24
756,Switzerland,1920,7.71
760,Syria,1920,0.69
764,Thailand,1920,0.4
270,The Gambia,1920,0.17678441
780,Trinidad and Tobago,1920,4.45124067
788,Tunisia,1920,0.42
792,Turkey,1920,0.59
800,Uganda,1920,0.1
826,United Kingdom,1920,6.31
840,United States,1920,7.84
858,Uruguay,1920,2.9
862,Venezuela,1920,1.58
704,Vietnam,1920,0.49047565
894,Zambia,1920,0.43782128
716,Zimbabwe,1920,0.09
12,Algeria,1930,0.79
24,Angola,1930,0.02
32,Argentina,1930,3.702
36,Australia,1930,8.38
40,Austria,1930,5.876
50,Bangladesh,1930,0.7
52,Barbados,1930,5.52973351
56,Belgium,1930,5.89
204,Benin,1930,0.25
68,Bolivia,1930,2.73618881
72,Botswana,1930,0.50693249
76,Brazil,1930,1.27
100,Bulgaria,1930,4.16
120,Cameroon,1930,0.06
124,Canada,1930,8.48
152,Chile,1930,3.89
156,China,1930,1.31
170,Colombia,1930,2.79874022
188,Costa Rica,1930,2.38
384,Cote d'Ivoire,1930,0.12
192,Cuba,1930,2.65
196,Cyprus,1930,2.85660246
208,Denmark,1930,6.62
214,Dominican Republic,1930,1.43
218,Ecuador,1930,2.24533804
818,Egypt,1930,0.74
222,El Salvador,1930,1.35
246,Finland,1930,3.64
250,France,1930,7.72
276,Germany,1930,7.73
288,Ghana,1930,0.3
300,Greece,1930,3.9
320,Guatemala,1930,1.2
328,Guyana,1930,3.54804705
332,Haiti,1930,0.92595063
340,Honduras,1930,1.58
348,Hungary,1930,5.11
352,Iceland,1930,3.27645535
356,India,1930,0.7
364,Iran,1930,0.35
368,Iraq,1930,0.2
372,Ireland,1930,6.59
376,Israel,1930,2.08710139
380,Italy,1930,3.94
388,Jamaica,1930,2.562
392,Japan,1930,4.95
404,Kenya,1930,0.68
422,Lebanon,1930,1.62669558
450,Madagascar,1930,0.55
454,Malawi,1930,0.4
458,Malaysia,1930,0.56
466,Mali,1930,0.12
480,Mauritius,1930,1.89285873
484,Mexico,1930,1.52
504,Morocco,1930,0.24
508,Mozambique,1930,0.17
104,Myanmar,1930,1.09
528,Netherlands,1930,6.37
554,New Zealand,1930,8.059999
558,Nicaragua,1930,1.3
562,Niger,1930,0.02
566,Nigeria,1930,0.04
408,North Korea,1930,0.24335253
578,Norway,1930,6.48
586,Pakistan,1930,0.7
591,Panama,1930,2.36
600,Paraguay,1930,2.44
604,Peru,1930,1.7
608,Philippines,1930,1.36
616,Poland,1930,2.49567371
620,Portugal,1930,1.95
642,Romania,1930,3.2263585
643,Russia,1930,2.51
686,Senegal,1930,0.18
690,Seychelles,1930,5.15689059
694,Sierra Leone,1930,0.25
702,Singapore,1930,1.765681
710,South Africa,1930,1.88
410,South Korea,1930,1.62
724,Spain,1930,3.77
144,Sri Lanka,1930,2.01300385
752,Sweden,1930,6.55
756,Switzerland,1930,8.3
760,Syria,1930,0.77
764,Thailand,1930,0.48
270,The Gambia,1930,0.17965917
768,Togo,1930,0.03503504
780,Trinidad and Tobago,1930,4.97100282
788,Tunisia,1930,0.48
792,Turkey,1930,0.65
800,Uganda,1930,0.38
826,United Kingdom,1930,6.7
840,United States,1930,8.46
858,Uruguay,1930,3.37
862,Venezuela,1930,1.66
704,Vietnam,1930,0.939367
894,Zambia,1930,1.11818315
716,Zimbabwe,1930,0.5599999
12,Algeria,1940,0.87
24,Angola,1940,0.03
32,Argentina,1940,4.492
51,Armenia,1940,3.32039858
36,Australia,1940,8.93
40,Austria,1940,6.24
31,Azerbaijan,1940,3.26295615
50,Bangladesh,1940,0.9299999
52,Barbados,1940,5.58488759
112,Belarus,1940,3.19043852
56,Belgium,1940,6.16
204,Benin,1940,0.29
68,Bolivia,1940,2.88332163
72,Botswana,1940,0.75122931
76,Brazil,1940,1.648
100,Bulgaria,1940,5.05
120,Cameroon,1940,0.26
124,Canada,1940,8.83
152,Chile,1940,4.75
156,China,1940,1.46
170,Colombia,1940,3.18231602
188,Costa Rica,1940,2.81
384,Cote d'Ivoire,1940,0.14
192,Cuba,1940,3.18
196,Cyprus,1940,3.55573353
208,Denmark,1940,6.93
214,Dominican Republic,1940,1.6
218,Ecuador,1940,2.71498115
818,Egypt,1940,0.95
222,El Salvador,1940,1.33
246,Finland,1940,4.96
250,France,1940,8
268,Georgia,1940,3.67784597
276,Germany,1940,8.25
288,Ghana,1940,0.42
300,Greece,1940,4.53
320,Guatemala,1940,1.42
328,Guyana,1940,3.88123049
332,Haiti,1940,0.8750689
340,Honduras,1940,1.57
348,Hungary,1940,5.54
352,Iceland,1940,3.90572019
356,India,1940,0.9299999
364,Iran,1940,0.37
368,Iraq,1940,0.23
372,Ireland,1940,6.82
376,Israel,1940,3.7995088
380,Italy,1940,4.38
388,Jamaica,1940,2.901
392,Japan,1940,5.83
398,Kazakhstan,1940,3.02124521
404,Kenya,1940,0.76
417,Kyrgyzstan,1940,2.73560957
422,Lebanon,1940,2.23511136
450,Madagascar,1940,0.75
454,Malawi,1940,0.4
458,Malaysia,1940,0.92
466,Mali,1940,0.14
480,Mauritius,1940,2.23974996
484,Mexico,1940,1.92
504,Morocco,1940,0.32
508,Mozambique,1940,0.19
104,Myanmar,1940,1.273
528,Netherlands,1940,6.76
554,New Zealand,1940,8.440001
558,Nicaragua,1940,1.46
562,Niger,1940,0.02
566,Nigeria,1940,0.21
408,North Korea,1940,0.58639982
578,Norway,1940,6.95
586,Pakistan,1940,0.9299999
591,Panama,1940,2.91
600,Paraguay,1940,2.96
604,Peru,1940,1.89
608,Philippines,1940,2.02
616,Poland,1940,3.00132417
620,Portugal,1940,2.13
642,Romania,1940,4.26090099
643,Russia,1940,3.94
686,Senegal,1940,0.2
690,Seychelles,1940,6.99793249
694,Sierra Leone,1940,0.26
702,Singapore,1940,2.20934046
710,South Africa,1940,2.36
410,South Korea,1940,2.31
724,Spain,1940,4.57
144,Sri Lanka,1940,2.57512293
752,Sweden,1940,6.85
756,Switzerland,1940,8.83
760,Syria,1940,1.06
762,Tajikistan,1940,2.68795939
764,Thailand,1940,1
270,The Gambia,1940,0.18767268
768,Togo,1940,0.08781425
780,Trinidad and Tobago,1940,5.29994506
788,Tunisia,1940,0.66
792,Turkey,1940,0.82
795,Turkmenistan,1940,2.88484244
800,Uganda,1940,0.65
826,United Kingdom,1940,7.2
840,United States,1940,8.860001
858,Uruguay,1940,3.864
860,Uzbekistan,1940,2.81077042
862,Venezuela,1940,1.81
704,Vietnam,1940,2.07843421
894,Zambia,1940,1.6010366
716,Zimbabwe,1940,1.04
4,Afghanistan,1950,0.2205
12,Algeria,1950,1.06
24,Angola,1950,0.04
32,Argentina,1950,5.402
36,Australia,1950,9.45
40,Austria,1950,6.8
50,Bangladesh,1950,1.12
52,Barbados,1950,5.85097764
56,Belgium,1950,6.56
204,Benin,1950,0.33
68,Bolivia,1950,3.27400491
72,Botswana,1950,0.94383439
76,Brazil,1950,2.354
100,Bulgaria,1950,5.77
116,Cambodia,1950,4.636
120,Cameroon,1950,0.61
124,Canada,1950,9.15
152,Chile,1950,5.2
156,China,1950,1.688357
170,Colombia,1950,3.38971887
178,Congo,1950,0.843
180,"Congo, DRC",1950,0.62874857
188,Costa Rica,1950,3.24
384,Cote d'Ivoire,1950,0.16
192,Cuba,1950,3.53
196,Cyprus,1950,4.30125818
203,Czech Republic,1950,8.14239413
208,Denmark,1950,7.61
214,Dominican Republic,1950,1.99
218,Ecuador,1950,3.41607576
818,Egypt,1950,1.47
222,El Salvador,1950,1.6
242,Fiji,1950,3.61741769
246,Finland,1950,5.98
250,France,1950,8.12
276,Germany,1950,8.530001
288,Ghana,1950,1.18
300,Greece,1950,5.12
320,Guatemala,1950,1.68
328,Guyana,1950,4.41247628
332,Haiti,1950,0.91250271
340,Honduras,1950,1.67
348,Hungary,1950,6.11
352,Iceland,1950,4.89805552
356,India,1950,1.16
364,Iran,1950,0.49
368,Iraq,1950,0.38
372,Ireland,1950,7.13
376,Israel,1950,6.84
380,Italy,1950,4.97
388,Jamaica,1950,3.131
392,Japan,1950,6.75
400,Jordan,1950,1.31896903
404,Kenya,1950,1.19
418,Laos,1950,1.20506394
422,Lebanon,1950,2.70611789
426,Lesotho,1950,2.187
430,Liberia,1950,0.45183844
434,Libya,1950,0.4305
450,Madagascar,1950,0.96
454,Malawi,1950,0.4
458,Malaysia,1950,1.51
466,Mali,1950,0.15
478,Mauritania,1950,1.4580002
480,Mauritius,1950,2.46619279
484,Mexico,1950,2.54
504,Morocco,1950,0.4
508,Mozambique,1950,0.24
104,Myanmar,1950,1.436
516,Namibia,1950,2.4905
528,Netherlands,1950,7.1
554,New Zealand,1950,8.73
558,Nicaragua,1950,1.8
562,Niger,1950,0.04
566,Nigeria,1950,0.38
408,North Korea,1950,1.65541971
578,Norway,1950,7.55
586,Pakistan,1950,1.17
591,Panama,1950,3.41
600,Paraguay,1950,3.73
604,Peru,1950,2.58
608,Philippines,1950,2.74
616,Poland,1950,3.16186866
620,Portugal,1950,2.5
642,Romania,1950,5.58837991
643,Russia,1950,5.01
646,Rwanda,1950,0.28625075
682,Saudi Arabia,1950,2.751
686,Senegal,1950,0.22
690,Seychelles,1950,7.91218783
694,Sierra Leone,1950,0.38
702,Singapore,1950,2.77988907
703,Slovakia,1950,8.17581831
710,South Africa,1950,3.13
410,South Korea,1950,3.1
724,Spain,1950,4.91
144,Sri Lanka,1950,3.1102047
748,Swaziland,1950,1.23
752,Sweden,1950,7.38
756,Switzerland,1950,9.4
760,Syria,1950,1.39
834,Tanzania,1950,1.50492676
764,Thailand,1950,1.81
270,The Gambia,1950,0.29459397
768,Togo,1950,0.2800002
780,Trinidad and Tobago,1950,5.66118862
788,Tunisia,1950,0.73
792,Turkey,1950,1.2
800,Uganda,1950,0.93
826,United Kingdom,1950,7.74
840,United States,1950,9.61
858,Uruguay,1950,4.91
862,Venezuela,1950,2.53
704,Vietnam,1950,2.78174176
894,Zambia,1950,2.55175804
716,Zimbabwe,1950,2.000407
4,Afghanistan,1960,0.31028929
12,Algeria,1960,1.23
24,Angola,1960,0.12
32,Argentina,1960,6.18
51,Armenia,1960,5.70906499
36,Australia,1960,10.04
40,Austria,1960,7.87
31,Azerbaijan,1960,5.18824606
50,Bangladesh,1960,1.23
52,Barbados,1960,6.513
112,Belarus,1960,4.74431833
56,Belgium,1960,7.26
204,Benin,1960,0.42
68,Bolivia,1960,3.56808629
72,Botswana,1960,1.3295
76,Brazil,1960,3.08
100,Bulgaria,1960,7.35
854,Burkina Faso,1960,0.0545301
108,Burundi,1960,0.698669
116,Cambodia,1960,4.72125275
120,Cameroon,1960,1.37
124,Canada,1960,9.54
140,Central African Republic,1960,0.50161392
148,Chad,1960,0.26415227
152,Chile,1960,5.75
156,China,1960,2.464643
170,Colombia,1960,3.79283207
178,Congo,1960,1.171
180,"Congo, DRC",1960,0.81074921
188,Costa Rica,1960,3.67
384,Cote d'Ivoire,1960,0.28
192,Cuba,1960,3.88
196,Cyprus,1960,5.25530243
208,Denmark,1960,8.85
214,Dominican Republic,1960,2.55
218,Ecuador,1960,4.29446087
818,Egypt,1960,1.61
222,El Salvador,1960,2.02
233,Estonia,1960,5.94148265
242,Fiji,1960,3.96163215
246,Finland,1960,6.95
250,France,1960,8.45
266,Gabon,1960,1.9009795
268,Georgia,1960,5.92025229
276,Germany,1960,9.68
288,Ghana,1960,1.93
300,Greece,1960,5.91
320,Guatemala,1960,1.84
324,Guinea,1960,0.20662083
328,Guyana,1960,5.07051713
332,Haiti,1960,1.10537331
340,Honduras,1960,1.9
348,Hungary,1960,6.92
352,Iceland,1960,5.79
356,India,1960,1.46
364,Iran,1960,0.73
368,Iraq,1960,0.76
372,Ireland,1960,7.71
376,Israel,1960,7.123
380,Italy,1960,5.52
388,Jamaica,1960,4.82
392,Japan,1960,8.63
400,Jordan,1960,2.409
404,Kenya,1960,1.87
418,Laos,1960,1.514
428,Latvia,1960,5.74089476
422,Lebanon,1960,3.49257262
426,Lesotho,1960,2.6
430,Liberia,1960,0.729
434,Libya,1960,0.67761862
440,Lithuania,1960,4.35490473
450,Madagascar,1960,1.43
454,Malawi,1960,0.89
458,Malaysia,1960,2.34
466,Mali,1960,0.22
478,Mauritania,1960,1.54284915
480,Mauritius,1960,2.97638011
484,Mexico,1960,3.42
504,Morocco,1960,0.63
508,Mozambique,1960,0.45
104,Myanmar,1960,2.39
516,Namibia,1960,3.12712212
524,Nepal,1960,0.27423825
528,Netherlands,1960,8
554,New Zealand,1960,8.95
